country,iso_code,indicator_name,indicator_number,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Indonesia,IDN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.761192455,4.80317262,4.822652902,4.820302042,4.800765144,4.868222837,4.918851915,4.952433765,4.967382044,4.962514093,5.044132026,5.117566865,5.192082389,5.278582119,5.38343514,5.524336262,5.68194834,5.857165613,6.050302682
Indonesia,IDN,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,5689060,5810792,5906355,5976383,6026100,6191893,6338197,6461565,6561865,6642643,6847632,7055530,7270876,7497949,7740160,7999663,8277493,8581490,8921665
Indonesia,IDN,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,5.313593413,5.357019601,5.375473408,5.370390065,5.347166002,5.426087844,5.485857081,5.523497207,5.538771536,5.534902963,5.630497235,5.723592483,5.819008631,5.921654028,6.035192947,6.161433232,6.300629078,6.458146808,6.640327103
Indonesia,IDN,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,4520299,4629385,4718544,4786757,4837527,4971741,5091672,5199496,5290976,5358416,5516046,5658819,5802861,5969136,6169739,6449454,6759532,7095983,7451985
Indonesia,IDN,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,4.210362942,4.251542861,4.272747876,4.27382527,4.258671842,4.315565033,4.357920363,4.388259044,4.40367631,4.398615816,4.466456397,4.520494626,4.57436971,4.644886386,4.741108321,4.896344288,5.072049743,5.264671807,5.468553658
Indonesia,IDN,"Population ages 65 and above, total",SP.POP.65UP.TO,10209302,10440070,10624761,10763044,10863626,11163724,11430145,11661484,11853195,12001057,12363985,12714718,13073996,13467194,13909895,14449135,15037043,15677491,16373666
Indonesia,IDN,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,2.19302175,2.187669945,2.173101556,2.152047692,2.132348042,2.140087079,2.140503995,2.12691184,2.102173327,2.075550178,2.092789561,2.122159551,2.161758571,2.209017118,2.2631841,2.307807566,2.360311225,2.426734048,2.516245558
Indonesia,IDN,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.858470057,1.865540145,1.868497737,1.865965411,1.862211065,1.860152298,1.859098006,1.86092541,1.863619965,1.861359875,1.866223192,1.868253901,1.880294876,1.919114611,1.992367154,2.079054841,2.19279726,2.323131476,2.456329985
Indonesia,IDN,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,1.526729942,1.533347101,1.544626712,1.557813832,1.566423003,1.566598747,1.570318894,1.586758313,1.611444279,1.631127661,1.640785919,1.639666783,1.637467602,1.645189707,1.667523649,1.684166218,1.714833429,1.75674891,1.805604143
Indonesia,IDN,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,1.232610267,1.233174591,1.237047904,1.245114126,1.254103411,1.257269788,1.259764902,1.267019941,1.277826818,1.288299535,1.307687092,1.324013414,1.339625042,1.355564242,1.372801034,1.383503679,1.393802933,1.413163617,1.453233634
Indonesia,IDN,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.918873035,0.93377457,0.936579442,0.930466487,0.923847353,0.957303925,0.983147033,0.992992824,0.989635591,0.985936433,1.018653529,1.062105162,1.108546776,1.148105986,1.177334982,1.187915276,1.193590111,1.200922906,1.215842507
Indonesia,IDN,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.687926867,0.701818176,0.70309387,0.694640343,0.683658492,0.712834461,0.731944982,0.734556053,0.723746777,0.709970789,0.730800277,0.757405326,0.784899048,0.808341089,0.827037959,0.848792641,0.869651663,0.88975471,0.907641571
Indonesia,IDN,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.674968687,0.702227985,0.721165697,0.730062053,0.724547604,0.762098093,0.791887159,0.816834229,0.835518339,0.842288691,0.878268226,0.899660987,0.911235682,0.919341218,0.927150216,0.981544172,1.031894314,1.073740944,1.102634895
Indonesia,IDN,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.431355751,0.451009948,0.464108365,0.468105391,0.458698874,0.485308485,0.507112474,0.52575764,0.53848275,0.538985617,0.561745835,0.570821985,0.569550744,0.561866445,0.548902175,0.584993126,0.615797887,0.638622003,0.651348468
Indonesia,IDN,Population density (people per sq. km of land area),EN.POP.DNST,118.3655155,119.9831047,121.6124516,123.2553398,124.9134563,126.5853718,128.272297,129.9810452,131.7203106,133.4942702,135.3059534,137.1475643,138.9989909,140.8330917,142.6294628,144.3798617,146.0864808,147.7521901,..
Indonesia,IDN,Population growth (annual %),SP.POP.GROW,1.368094549,1.357351258,1.348842378,1.341877472,1.33630105,1.329580868,1.32383679,1.323330908,1.329218178,1.337774157,1.347997889,1.351892192,1.340921601,1.310876905,1.267465577,1.219765616,1.175102592,1.133769861,1.100584587
Indonesia,IDN,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.93118534,49.90417551,49.8734782,49.83927853,49.80217683,49.76201765,49.72024545,49.68078469,49.64848376,49.62644163,49.61598792,49.61553858,49.62162633,49.62946963,49.63572969,49.63959167,49.64205629,49.64388219,49.64638319
Indonesia,IDN,"Population, female",SP.POP.TOTL.FE.IN,107066151,108470614,109875995,111283970,112697082,114113394,115537045,116983225,118471491,120013716,121616827,123271003,124950432,126619172,128250415,129834450,131375660,132878520,134355806
Indonesia,IDN,"Population, male",SP.POP.TOTL.MA.IN,107361266,108887179,110433474,112001706,113592388,115204868,116837200,118486537,120149072,121820499,123499379,125181410,126855970,128509832,130132841,131719776,133270226,134784915,136269762
Indonesia,IDN,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.06881466,50.09582449,50.1265218,50.16072147,50.19782317,50.23798235,50.27975455,50.31921531,50.35151624,50.37355837,50.38401208,50.38446142,50.37837367,50.37053037,50.36427031,50.36040833,50.35794371,50.35611781,50.35361681
Indonesia,IDN,"Population, total",SP.POP.TOTL,214427417,217357793,220309469,223285676,226289470,229318262,232374245,235469762,238620563,241834215,245116206,248452413,251806402,255129004,258383256,261554226,264645886,267663435,270625568
"Iran, Islamic Rep.",IRN,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,8.692857904,8.508687154,8.342821288,8.220134482,8.164171661,8.264112263,8.299669177,8.303953854,8.30905343,8.342907856,8.409533698,8.467886141,8.529842325,8.605376802,8.695651277,8.725480731,8.824081414,8.941275862,9.001359521
"Iran, Islamic Rep.",IRN,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,8.720092785,8.540042027,8.376550034,8.258441993,8.209732601,8.347165683,8.42474404,8.473515141,8.524939613,8.608269619,8.694522866,8.76895993,8.84129671,8.918104064,9.000750387,9.059208481,9.154551267,9.249717624,9.28645074
"Iran, Islamic Rep.",IRN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,32.4042705,30.85555465,29.37471076,28.04095692,26.89402494,26.04190986,25.32078716,24.75090752,24.33020591,24.04426969,23.81155522,23.69520242,23.68194377,23.75033257,23.8804549,24.03284984,24.24784363,24.47655866,24.65465805
"Iran, Islamic Rep.",IRN,"Population ages 0-14, female",SP.POP.0014.FE.IN,10555191,10172976,9804142,9476301,9204051,9015098,8864741,8760177,8700787,8682446,8698417,8750640,8839809,8965666,9126814,9298210,9510969,9739950,9949802
"Iran, Islamic Rep.",IRN,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,32.34305026,30.79691753,29.32420595,27.99867894,26.85531438,25.96493099,25.19356055,24.56498905,24.08210702,23.73398916,23.50108153,23.38055762,23.35984548,23.42032716,23.54573473,23.66590864,23.86397036,24.08414129,24.25360831
"Iran, Islamic Rep.",IRN,"Population ages 0-14, male",SP.POP.0014.MA.IN,10977165,10588146,10206811,9858323,9557854,9358729,9198216,9090250,9041847,9053212,9073141,9148497,9272529,9432730,9617483,9823425,10050891,10282058,10492394
"Iran, Islamic Rep.",IRN,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,32.46337508,30.91217773,29.42349216,28.08179002,26.93141533,26.11654838,25.44462244,24.93254205,24.57346969,24.34955819,24.11650518,24.00369502,23.99719866,24.0727928,24.20701582,24.39115,24.62305899,24.86055297,25.04755205
"Iran, Islamic Rep.",IRN,"Population ages 0-14, total",SP.POP.0014.TO,21532350,20761097,20010916,19334599,18761903,18373807,18062957,17850504,17742763,17735659,17771744,17899323,18112411,18398374,18744298,19121500,19561693,20021891,20442140
"Iran, Islamic Rep.",IRN,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,10.32410092,9.683855743,9.153170321,8.710107619,8.316657299,7.983328246,7.769486254,7.665178898,7.633406611,7.619069305,7.60165723,7.620647584,7.671722252,7.746731155,7.836032471,7.920870477,7.979931804,8.01466639,8.041689642
"Iran, Islamic Rep.",IRN,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,10.34811086,9.69916253,9.166795933,8.727288265,8.338854903,8.045135306,7.869030824,7.796836035,7.792625867,7.804839082,7.788454888,7.812962852,7.868826588,7.945776006,8.033404259,8.13239453,8.215821432,8.283395869,8.344197132
"Iran, Islamic Rep.",IRN,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,13.32609144,12.60437463,11.82821434,11.06843684,10.37448542,9.717490478,9.124405117,8.595856301,8.13964698,7.772012001,7.489890602,7.29202389,7.158280897,7.068219205,7.01405098,7.019557435,7.059957142,7.12819904,7.210559145
"Iran, Islamic Rep.",IRN,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,13.39517143,12.67297317,11.8801462,11.09605976,10.38282783,9.72424739,9.150847577,8.662190873,8.255904214,7.936449491,7.633527423,7.421772242,7.28707536,7.208912735,7.17286117,7.199546989,7.252686287,7.327439478,7.416904174
"Iran, Islamic Rep.",IRN,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,13.64942416,13.65561055,13.52201847,13.2354173,12.81183096,12.29172368,11.67075985,10.98427371,10.29212137,9.639878314,9.021416002,8.456522688,7.960579259,7.539743803,7.191874324,6.922060542,6.723421375,6.591643708,6.517876863
"Iran, Islamic Rep.",IRN,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,13.56608881,13.56773808,13.47536875,13.24567058,12.86627305,12.35448824,11.71383931,10.99415599,10.27782786,9.62517943,8.98632193,8.415512468,7.918873099,7.497648989,7.153208585,6.930501046,6.781716724,6.698401879,6.66597358
"Iran, Islamic Rep.",IRN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,63.12075924,64.58113212,65.9817241,67.24839963,68.34311208,69.12684134,69.7815963,70.28121256,70.61992199,70.80807124,70.93358277,70.93400786,70.819846,70.60730565,70.31185322,70.0525812,69.71345113,69.33886753,68.98681989
"Iran, Islamic Rep.",IRN,"Population ages 15-64, female",SP.POP.1564.FE.IN,20674242,21405566,22128045,22822940,23480897,24073048,24644822,25176645,25651577,26062344,26431302,26744290,27016036,27268338,27516540,27777960,28026669,28269170,28513865
"Iran, Islamic Rep.",IRN,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,63.34968719,64.80162902,66.18502371,67.43265558,68.5118807,69.33425164,70.04049134,70.59949056,70.99863478,71.24298729,71.41117824,71.45722034,71.39186458,71.2310045,70.98831809,70.70077858,70.32170597,69.90166416,69.50531132
"Iran, Islamic Rep.",IRN,"Population ages 15-64, male",SP.POP.1564.MA.IN,21268913,22047624,22820508,23545588,24196860,24699179,25134910,25510721,25848083,26167475,26510235,26839472,27148488,27428099,27672792,27958456,28213661,28450030,28685738
"Iran, Islamic Rep.",IRN,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,62.89972573,64.36821603,65.78539181,67.07045712,68.18012281,68.9257426,69.52960449,69.97025923,70.2485963,70.38015406,70.46448895,70.4210241,70.2599784,69.99786368,69.65187364,69.41966604,69.11891197,68.78812164,68.47889312
"Iran, Islamic Rep.",IRN,"Population ages 15-64, total",SP.POP.1564.TO,41943184,43453283,44948689,46368633,47677759,48772277,49779731,50687235,51499463,52229817,52941248,53583452,54164394,54696481,55189331,55736647,56240595,56719380,57199667
"Iran, Islamic Rep.",IRN,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,11.10000446,11.53374264,11.96501079,12.32906716,12.57143579,12.65213839,12.62880247,12.49594903,12.24857406,11.88695777,11.42332321,10.8369671,10.1724551,9.498038821,8.864581905,8.299791468,7.783117871,7.326909225,6.939576326
"Iran, Islamic Rep.",IRN,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,11.29216368,11.60459389,11.89296282,12.13385272,12.30349988,12.39833987,12.42826371,12.3669221,12.17737127,11.84276089,11.34044752,10.69807428,9.981802304,9.274729921,8.627414203,8.100247665,7.625946416,7.214844594,6.87351053
"Iran, Islamic Rep.",IRN,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,8.450217408,8.740568215,9.0585799,9.403788607,9.777121383,10.17047068,10.59448451,11.00083511,11.32478773,11.5286755,11.6736823,11.70509966,11.61331008,11.39133127,11.04190914,10.58808474,10.01721695,9.382688379,8.75714152
"Iran, Islamic Rep.",IRN,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,8.487967025,8.818466728,9.166807464,9.506983899,9.827253944,10.17020062,10.50499916,10.80810235,11.05044582,11.21343651,11.36180463,11.41261754,11.33054517,11.0919112,10.70448702,10.26735406,9.718820551,9.110581895,8.514371845
"Iran, Islamic Rep.",IRN,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,7.060275845,7.181353052,7.29405953,7.427568941,7.600717958,7.80043514,8.034931544,8.302462038,8.602731688,8.931547251,9.339519151,9.777299027,10.19985594,10.54330954,10.76634333,10.87965914,10.88027515,10.76879336,10.55007479
"Iran, Islamic Rep.",IRN,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,7.068812153,7.206603553,7.310135633,7.425621159,7.584659499,7.797131115,8.064170838,8.362813859,8.666871331,8.961016606,9.296477216,9.644913197,9.984677558,10.27043985,10.45846475,10.55063977,10.54696704,10.44334478,10.23707152
"Iran, Islamic Rep.",IRN,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.991515948,6.164359219,6.344093541,6.508511065,6.643403083,6.728612018,6.790415709,6.84405745,6.92003457,7.038734467,7.22906758,7.455571583,7.719647955,8.021500479,8.355426885,8.715933641,9.10059947,9.471421907,9.777068805
"Iran, Islamic Rep.",IRN,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.845499252,6.092525216,6.360148967,6.603243058,6.789345016,6.852434701,6.876282315,6.891036186,6.944027798,7.059490551,7.247648073,7.477451585,7.735364048,8.010615911,8.29994999,8.622634839,8.959656666,9.279331568,9.540108604
"Iran, Islamic Rep.",IRN,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.203453716,5.316029824,5.43495173,5.561679949,5.699527461,5.806548628,5.935617133,6.072903432,6.195093092,6.287010868,6.370357398,6.426229212,6.467662954,6.529873935,6.639888768,6.779686469,6.956288589,7.173664928,7.436941246
"Iran, Islamic Rep.",IRN,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.130183068,5.237340073,5.350757866,5.489052363,5.663314014,5.775276462,5.92894467,6.099086328,6.245623405,6.345575426,6.420499088,6.456080278,6.47795645,6.529960556,6.636915452,6.777463893,6.956823964,7.174367207,7.428272072
"Iran, Islamic Rep.",IRN,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,4.26452678,4.413043321,4.573714874,4.741511006,4.90722228,4.988352697,5.041560095,5.081984529,5.136189387,5.220823239,5.324529541,5.476002101,5.656039939,5.82255048,5.946019374,6.012804518,6.028319763,6.026186144,6.056941186
"Iran, Islamic Rep.",IRN,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,4.41264291,4.507025394,4.618713416,4.75325707,4.900560025,5.010063139,5.103006022,5.186299104,5.272964675,5.371372063,5.449628193,5.567007329,5.716789061,5.866727082,5.986435449,6.040391446,6.045723058,6.035694839,6.059869389
"Iran, Islamic Rep.",IRN,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,3.183911145,3.363150274,3.527898177,3.669305922,3.798363224,3.962519773,4.130344179,4.293935018,4.443250597,4.573156072,4.666100034,4.725954146,4.759683491,4.793821653,4.855755234,4.9735709,5.125675632,5.288812486,5.427534704
"Iran, Islamic Rep.",IRN,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,3.050955406,3.224853279,3.402542032,3.575887141,3.747612435,3.909076385,4.07256543,4.228791171,4.364511765,4.472440835,4.556550532,4.599156747,4.61754248,4.647209489,4.715694076,4.842094511,5.01250325,5.199183876,5.360393642
"Iran, Islamic Rep.",IRN,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,2.266586299,2.347803306,2.461013941,2.594531762,2.733604344,2.875325231,3.025285098,3.181146673,3.340323432,3.50028835,3.642139077,3.790942064,3.939563617,4.072317731,4.175579913,4.249542059,4.289432201,4.316675308,4.364276689
"Iran, Islamic Rep.",IRN,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,2.178083171,2.246371482,2.344320353,2.463639147,2.596827708,2.732592008,2.879194187,3.034132863,3.19166723,3.346596669,3.515960636,3.685987713,3.846089146,3.980267252,4.078303972,4.139494202,4.164566949,4.178556995,4.218910577
"Iran, Islamic Rep.",IRN,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,2.031655291,1.991986547,1.95868422,1.949527809,1.975316473,2.03641497,2.126844829,2.237628995,2.358753573,2.485366637,2.595945293,2.715627538,2.842317117,2.974340182,3.110523136,3.252058179,3.399955669,3.545360018,3.674950979
"Iran, Islamic Rep.",IRN,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,2.015446384,1.956680402,1.908633055,1.884996048,1.894114979,1.947850499,2.019784763,2.103233848,2.194060425,2.292833899,2.414249786,2.555228183,2.711088203,2.872530035,3.031416222,3.176431539,3.323590645,3.463322702,3.58333956
"Iran, Islamic Rep.",IRN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.47497026,4.563313233,4.643565138,4.710643447,4.762862981,4.831248806,4.897616542,4.967879914,5.049872103,5.147659071,5.254862008,5.370789717,5.498210225,5.642361781,5.807691884,5.914568964,6.03870524,6.184573806,6.358522055
"Iran, Islamic Rep.",IRN,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,1405680,1453908,1501427,1546289,1587789,1632137,1676972,1724406,1777312,1837539,1883117,1932065,1986052,2047554,2118714,2213299,2317295,2432221,2560341
"Iran, Islamic Rep.",IRN,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,4.307262549,4.401453456,4.490770338,4.56866548,4.632804921,4.70081737,4.765948111,4.835520391,4.9192582,5.023023548,5.087740235,5.162222046,5.248289945,5.348668338,5.465947183,5.633312774,5.814323668,6.014194545,6.241080374
"Iran, Islamic Rep.",IRN,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,1567921,1616576,1662006,1701840,1734896,1776569,1816814,1858407,1905229,1959503,2038745,2124899,2219029,2323366,2439872,2492666,2554466,2626840,2711765
"Iran, Islamic Rep.",IRN,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,4.636899192,4.719606238,4.791116023,4.847752861,4.888461859,4.957709022,5.025773071,5.097198721,5.17793401,5.270287753,5.419005871,5.57528088,5.74282294,5.929343516,6.141110542,6.189183964,6.258029046,6.351325392,6.473554836
"Iran, Islamic Rep.",IRN,"Population ages 65 and above, total",SP.POP.65UP.TO,2973578,3070416,3163333,3248049,3322685,3408676,3493787,3582865,3682611,3797043,3921964,4057087,4205138,4370898,4558586,4705869,4871662,5058998,5272099
"Iran, Islamic Rep.",IRN,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.757527238,1.766160139,1.773286995,1.774246164,1.767521566,1.752503098,1.735428055,1.725192926,1.736442412,1.776770418,1.812695417,1.873016656,1.949296583,2.035674298,2.131057775,2.233415952,2.34526734,2.465009231,2.593510926
"Iran, Islamic Rep.",IRN,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.912175543,1.882980347,1.849779222,1.814941997,1.779853365,1.765900017,1.751576856,1.739365884,1.739595737,1.75873765,1.786294776,1.829491858,1.884044889,1.95239648,2.039962454,2.126274136,2.240244282,2.373383041,2.515912551
"Iran, Islamic Rep.",IRN,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,1.270864299,1.297121388,1.328881008,1.361136947,1.390291688,1.398655155,1.413859023,1.436296545,1.460395091,1.480775049,1.448362361,1.414951659,1.396602449,1.404663017,1.438656583,1.4739094,1.524346992,1.59139013,1.675380143
"Iran, Islamic Rep.",IRN,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,1.417546071,1.452522278,1.487693809,1.515144955,1.530416974,1.524037955,1.52697068,1.545245738,1.573753264,1.601522208,1.588703582,1.565407892,1.550461003,1.555193046,1.577540257,1.552303498,1.543080957,1.555902303,1.598669751
"Iran, Islamic Rep.",IRN,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.799650977,0.813248741,0.823700863,0.837700011,0.859073521,0.884647218,0.910422126,0.934109702,0.955364254,0.97770429,0.998005098,1.012063402,1.014531324,1.004838726,0.990463227,0.986557284,0.984895158,0.990816098,1.01016227
"Iran, Islamic Rep.",IRN,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.825504278,0.859342523,0.889567509,0.919635672,0.952380174,0.986544382,1.018206364,1.04359704,1.063354586,1.085161211,1.164269788,1.233625023,1.276768336,1.292028321,1.292597915,1.232630029,1.181398774,1.142402378,1.118458416
"Iran, Islamic Rep.",IRN,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.479220035,0.524923188,0.564901471,0.595582359,0.615918146,0.665011899,0.706238906,0.739921218,0.767056443,0.787773791,0.828677359,0.862190328,0.887859589,0.903492297,0.905769597,0.939430138,0.959814178,0.966979086,0.962027036
"Iran, Islamic Rep.",IRN,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.4816733,0.52476109,0.564075483,0.598030237,0.625811347,0.681226668,0.72901917,0.768990059,0.801230423,0.824866683,0.879737725,0.946756107,1.031548712,1.12972567,1.231009916,1.277976301,1.293305032,1.279637669,1.240514119
"Iran, Islamic Rep.",IRN,Population density (people per sq. km of land area),EN.POP.DNST,40.79736241,41.3104423,41.82503131,42.33360409,42.83156941,43.31808247,43.79802733,44.27945431,44.77322442,45.28753101,45.82317591,46.37875562,46.95715943,47.56118335,48.19139407,48.84944129,49.53090142,50.22242012,..
"Iran, Islamic Rep.",IRN,Population growth (annual %),SP.POP.GROW,1.250400578,1.249787567,1.237968733,1.208619811,1.169424021,1.129472295,1.101862154,1.093200579,1.108950735,1.142144939,1.175824658,1.205151389,1.239418332,1.278126816,1.316350598,1.356248244,1.385380473,1.386479705,1.352226023
"Iran, Islamic Rep.",IRN,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.11294148,49.09348249,49.07834947,49.08615111,49.12784397,49.21040475,49.32474517,49.44665608,49.5437199,49.5947393,49.59182332,49.54601795,49.47821096,49.41739622,49.3833286,49.380953,49.40248076,49.43912976,49.47783962
"Iran, Islamic Rep.",IRN,"Population, female",SP.POP.TOTL.FE.IN,32635113,33032450,33433614,33845530,34272737,34720283,35186535,35661227,36129677,36582329,37012836,37426994,37841897,38281558,38762068,39289469,39854933,40441341,41024009
"Iran, Islamic Rep.",IRN,"Population, male",SP.POP.TOTL.MA.IN,33813999,34252346,34689324,35105751,35489610,35834477,36149940,36459377,36795160,37180190,37622120,38112868,38640046,39184195,39730147,40274547,40819018,41358928,41889897
"Iran, Islamic Rep.",IRN,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.88705852,50.90651751,50.92165053,50.91384889,50.87215603,50.78959525,50.67525483,50.55334392,50.4562801,50.4052607,50.40817668,50.45398205,50.52178904,50.58260378,50.6166714,50.619047,50.59751924,50.56087024,50.52216038
"Iran, Islamic Rep.",IRN,"Population, total",SP.POP.TOTL,66449112,67284796,68122938,68951281,69762347,70554760,71336475,72120604,72924837,73762519,74634956,75539862,76481943,77465753,78492215,79564016,80673951,81800269,82913906
Iraq,IRQ,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,15.99383749,15.90866703,15.76043885,15.58675154,15.40946301,15.28861435,15.16469544,15.05027576,14.97785959,14.97991991,14.80789951,14.74346872,14.73040078,14.67124821,14.50075868,14.46476499,14.20926714,13.82106894,13.43798723
Iraq,IRQ,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,16.58591343,16.48551083,16.33388649,16.15821287,15.97371293,15.86290943,15.73935658,15.61896068,15.5407238,15.54116551,15.35244745,15.27724323,15.25691705,15.19012042,15.00966901,14.96759703,14.70018642,14.29659752,13.89794314
Iraq,IRQ,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.80225527,42.632306,42.43648121,42.23210236,42.01996012,41.99004274,41.95533643,41.90568393,41.84969179,41.80636149,41.26306334,40.76775013,40.30512968,39.82946506,39.31063027,39.1012507,38.77446786,38.3865654,38.02092726
Iraq,IRQ,"Population ages 0-14, female",SP.POP.0014.FE.IN,5035859,5165308,5287678,5399336,5497299,5600557,5691436,5783006,5896130,6046845,6166924,6324100,6500249,6665817,6799859,6960411,7079017,7171717,7264655
Iraq,IRQ,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,41.98716054,41.83111361,41.64718471,41.45691049,41.26251188,41.23445901,41.20660307,41.16626644,41.11840307,41.08034358,40.55961639,40.08092365,39.63125939,39.16752102,38.66077366,38.46026673,38.14362342,37.76668173,37.41201644
Iraq,IRQ,"Population ages 0-14, male",SP.POP.0014.MA.IN,5325794,5463761,5594963,5713571,5815437,5924929,6018829,6112238,6229047,6387195,6511261,6676718,6863718,7040263,7183821,7354795,7481861,7581617,7681286
Iraq,IRQ,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,43.60268736,43.41861123,43.21057153,42.99193513,42.76201462,42.73021893,42.6888639,42.63017166,42.56625687,42.51775297,41.95208583,41.44022695,40.96463475,40.47706999,39.9462103,39.72780697,39.3907982,38.99193517,38.61531683
Iraq,IRQ,"Population ages 0-14, total",SP.POP.0014.TO,10361647,10629052,10882623,11112887,11312733,11525479,11710258,11895241,12125179,12434038,12678200,13000840,13363992,13706096,13983680,14315215,14560891,14753339,14945944
Iraq,IRQ,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,13.77571775,13.77844437,13.80842361,13.83909715,13.83880285,13.88701041,13.89779965,13.86501149,13.79440635,13.70138967,13.46066196,13.21453622,12.98057143,12.78198921,12.63607165,12.59482783,12.62972448,12.716903,12.79648367
Iraq,IRQ,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,14.35058752,14.33515494,14.33894312,14.34113675,14.31728154,14.35512403,14.36239392,14.33271885,14.2680848,14.17868188,13.92932966,13.67220917,13.42495804,13.21294691,13.05593202,13.00772729,13.03918261,13.12515535,13.20320007
Iraq,IRQ,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,12.2176053,12.14400221,12.07832225,12.0310618,12.01424602,12.05883425,12.14410797,12.25097918,12.34613713,12.39903399,12.29105493,12.12291872,11.92028718,11.7142836,11.52394333,11.40067391,11.30463181,11.22870979,11.17754555
